Distance,E,N,Elev
32000.000000000844,509230.1613535838,-1355086.3266853988,1744.615853309868
32500.000000000826,508801.32147107786,-1355343.4187995763,1762.5162139835459
33000.00000000085,509230.1645112622,-1355086.3319526054,1744.615853309868
33500.00000000089,508801.3227745563,-1355343.4209738784,1762.5162139835459
34000.000000000844,509230.16510278784,-1355086.3329393126,1744.615853309868
34500.00000000082,508801.3230187369,-1355343.4213811897,1762.5162139835459
35000.000000000844,509230.1652135983,-1355086.3331241524,1744.615853309868
35500.00000000086,508801.3230644793,-1355343.4214574913,1762.5162139835459
36000.000000000866,509230.1652343564,-1355086.3331587785,1744.615853309868
36500.00000000093,508801.3230730482,-1355343.421471785,1762.5162139835459
37000.00000000103,509230.16523824504,-1355086.333165265,1744.615853309868
37500.00000000107,508801.32307465345,-1355343.4214744626,1762.5162139835459
38000.000000001055,509230.16523897345,-1355086.33316648,1744.615853309868
38500.000000001004,508801.32307495415,-1355343.4214749641,1762.5162139835459
39000.000000000946,509230.16523910995,-1355086.3331667078,1744.615853309868
39500.000000000975,508801.32307501044,-1355343.4214750582,1762.5162139835459
40000.00000000101,509230.1652391355,-1355086.3331667504,1744.615853309868
40500.00000000094,508801.32307502104,-1355343.4214750757,1762.5162139835459
41000.00000000089,509230.1652391403,-1355086.3331667583,1744.615853309868
41500.00000000094,508801.323075023,-1355343.4214750791,1762.5162139835459
42000.0000000009,509230.16523914115,-1355086.33316676,1744.615853309868
42500.0000000008,508801.32307502336,-1355343.4214750796,1762.5162139835459
43000.000000000735,509230.1652391413,-1355086.3331667602,1744.615853309868
43500.000000000735,508801.3230750234,-1355343.4214750798,1762.5162139835459
44000.000000000786,509230.1652391414,-1355086.3331667602,1744.615853309868
44500.00000000084,508801.3230750234,-1355343.4214750798,1762.5162139835459
45000.00000000089,509230.1652391414,-1355086.3331667602,1744.615853309868
45500.00000000094,508801.3230750234,-1355343.4214750798,1762.5162139835459
46000.00000000099,509230.1652391414,-1355086.3331667602,1744.615853309868
46500.00000000104,508801.3230750234,-1355343.4214750798,1762.5162139835459
47000.00000000109,509230.1652391414,-1355086.3331667602,1744.615853309868
47500.00000000114,508801.3230750234,-1355343.4214750798,1762.5162139835459
48000.00000000119,509230.1652391414,-1355086.3331667602,1744.615853309868
48500.000000001244,508801.3230750234,-1355343.4214750798,1762.5162139835459
49000.000000001295,509230.1652391414,-1355086.3331667602,1744.615853309868
